Año;Código;Universidad;Rama;Grado en;Centro;Nota general;Titulados;Mayor 25;Mayor 40;Mayor 45
2013 ;426502;GRANADA;C;BIOLOGÍA ;FACULTAD DE CIENCIAS;7,707;5,000;5,000 -ONP NA;5,000;5,000
2013 ;492001;GRANADA;C;BIOQUÍMICA ;FACULTAD DE CIENCIAS;11,993;7,700;5,000 -ONP NA;5,000;5,000
2013 ;492506;GRANADA;C;CIENCIA Y TECNOLOGÍA DE LOS ALIMENTOS ;FACULTAD DE FARMACIA;7,329;8,270;5,000 -ONP NA;5,000;5,000
2013 ;427001;GRANADA;C;CIENCIAS AMBIENTALES ;FACULTAD DE CIENCIAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;427506;GRANADA;SYJ;CIENCIAS DE LA ACTIVIDAD FÍSICA Y DEL DEPORTE ;FACULTAD DE CIENCIAS DEL DEPORTE;10,060;8,300;7,309 -OPR AN;5,000;5,000
2013 ;428704;GRANADA;SYJ;CIENCIAS POLIT. Y DE LA ADMON. + DERECHO ;F. DE CIENCIAS POLÍTICAS Y SOCIOLOGÍA;5,000;6,870;5,760 -ONP NA;5,000;5,000
2013 ;428501;GRANADA;SYJ;CIENCIAS POLÍTICAS Y DE LA ADMINISTRACIÓN ;F. DE CIENCIAS POLÍTICAS Y SOCIOLOGÍA;5,000;6,330;5,000 -ONP NA;5,000;5,000
2013 ;429007;GRANADA;SYJ;COMUNICACIÓN AUDIOVISUAL ;FACULTAD DE COMUNICACIÓN Y DOCUMENTACIÓN;9,529;7,650;6,735 -OPR AN;5,000;5,000
2013 ;426200;GRANADA;AYH;CONSERVACIÓN Y RESTAURACIÓN DE BIENES CULTURALES ;FACULTAD DE BELLAS ARTES;7,830;8,810;7,600 -OPR AN;5,000;7,500
2013 ;492603;GRANADA;SYJ;CRIMINOLOGÍA ;FACULTAD DE DERECHO;9,922;8,640;6,708 -OPR AN;38,436;8,350
2013 ;429503;GRANADA;SYJ;DERECHO ;FACULTAD DE DERECHO;6,569;7,340;5,090 -OPR AN;5,000;5,000
2013 ;430001;GRANADA;SYJ;ECONOMÍA ;F. CIENCIAS ECONÓMICAS Y EMPRESARIALES;6,819;6,690;5,000 -ONP NA;5,000;5,000
2013 ;401007;GRANADA;IYA;EDIFICACIÓN ;ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA DE EDIFICICACIÓN;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;445514;GRANADA;SYJ;EDUCACIÓN INFANTIL ;CENTRO PROFESORADO LA INMACULADA CONCEPCIÓN (ADS);5,000;6,690;5,000 -ONP NA;5,000;5,000
2013 ;445501;GRANADA;SYJ;EDUCACIÓN INFANTIL ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;6,000;7,490;5,038 -OPR AN;5,000;5,000
2013 ;445529;GRANADA;SYJ;EDUCACIÓN INFANTIL ;FACULTAD DE EDUCACIÓN Y HUMANIDADES (CEUTA);5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;445533;GRANADA;SYJ;EDUCACIÓN INFANTIL ;FACULTAD DE EDUCACIÓN Y HUMANIDADES (MELILLA);5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;446518;GRANADA;SYJ;EDUCACIÓN PRIMARIA ;CENTRO PROFESORADO LA INMACULADA CONCEPCIÓN (ADS);5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;446503;GRANADA;SYJ;EDUCACIÓN PRIMARIA ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;6,074;7,980;5,384 -OPR NA;5,000;5,000
2013 ;446522;GRANADA;SYJ;EDUCACIÓN PRIMARIA ;FACULTAD DE EDUCACIÓN Y HUMANIDADES (CEUTA);5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;446537;GRANADA;SYJ;EDUCACIÓN PRIMARIA ;FACULTAD DE EDUCACIÓN Y HUMANIDADES (MELILLA);5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;446541;GRANADA;SYJ;EDUCACIÓN PRIMARIA (grupo bilingüe: Inglés) ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;8,952;8,330;5,000 -ONP NA;5,000;5,000
2013 ;402205;GRANADA;SYJ;EDUCACIÓN SOCIAL ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;6,750;7,660;7,541 -OPR AN;5,000;5,000
2013 ;402211;GRANADA;SYJ;EDUCACIÓN SOCIAL ;FACULTAD DE EDUCACIÓN Y HUMANIDADES (CEUTA);5,000;7,350;5,000 -ONP NA;5,000;5,000
2013 ;402224;GRANADA;SYJ;EDUCACIÓN SOCIAL ;FACULTAD DE EDUCACIÓN Y HUMANIDADES (MELILLA);5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;402507;GRANADA;SD;ENFERMERÍA ;FACULTAD DE CIENCIAS DE LA SALUD;10,080;8,616;7,584 -OPR AN;10,082;5,000
2013 ;402526;GRANADA;SD;ENFERMERÍA ;FACULTAD DE CIENCIAS DE LA SALUD (CEUTA);7,710;7,250;6,066 -OPR AN;5,000;5,000
2013 ;402530;GRANADA;SD;ENFERMERÍA ;FACULTAD DE CIENCIAS DE LA SALUD (MELILLA);7,700;8,440;6,104 -OPR AN;5,000;5,000
2013 ;403004;GRANADA;C;ESTADÍSTICA ;FACULTAD DE CIENCIAS;5,000;6,816;5,000 -ONP NA;5,000;5,000
2013 ;431501;GRANADA;AYH;ESTUDIOS ÁRABES E ISLÁMICOS ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;433000;GRANADA;AYH;ESTUDIOS FRANCESES ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;434500;GRANADA;AYH;ESTUDIOS INGLESES ;FACULTAD DE FILOSOFÍA Y LETRAS;6,922;8,370;6,958 -ONP AN;5,000;5,000
2013 ;430506;GRANADA;SD;FARMACIA ;FACULTAD DE FARMACIA;7,487;6,790;5,000 -ONP NA;5,000;5,000
2013 ;432007;GRANADA;AYH;FILOLOGÍA CLÁSICA ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;7,330;5,000 -ONP NA;7,685;5,000
2013 ;434004;GRANADA;AYH;FILOLOGÍA HISPÁNICA ;FACULTAD DE FILOSOFÍA Y LETRAS;5,233;5,000;5,538 -OPR AN;5,000;5,000
2013 ;435504;GRANADA;AYH;FILOSOFÍA ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;6,510;7,820 -OPR NA;5,000;5,000
2013 ;402000;GRANADA;SYJ;FINANZAS Y CONTABILIDAD ;F. CIENCIAS ECONÓMICAS Y EMPRESARIALES;7,330;7,850;5,000 -ONP NA;5,000;5,000
2013 ;436001;GRANADA;C;FÍSICA ;FACULTAD DE CIENCIAS;7,792;7,700;5,000 -ONP NA;5,000;5,000
2013 ;403500;GRANADA;SD;FISIOTERAPIA ;FACULTAD DE CIENCIAS DE LA SALUD;11,062;8,630;8,042 -OPR AN;22,122;7,200
2013 ;436702;GRANADA;SYJ;GEOGRAFÍA Y GESTIÓN DEL TERRITORIO ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;437005;GRANADA;C;GEOLOGÍA ;FACULTAD DE CIENCIAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;437501;GRANADA;AYH;HISTORIA ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;6,810;6,563 -OPR AN;5,000;5,000
2013 ;438009;GRANADA;AYH;HISTORIA DEL ARTE ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;7,000;5,425 -OPR AN;5,000;5,800
2013 ;499005;GRANADA;AYH;HISTORIA Y CIENCIAS DE LA MÚSICA ;FACULTAD DE FILOSOFÍA Y LETRAS;5,780;7,460;5,880 -OPR AN;5,000;5,000
2013 ;401503;GRANADA;SYJ;INFORMACIÓN Y DOCUMENTACIÓN ;FACULTAD DE COMUNICACIÓN Y DOCUMENTACIÓN;5,000;7,480;5,000 -ONP NA;5,000;5,000
2013 ;422508;GRANADA;IYA;INGENIERÍA CIVIL ;E.T.S. DE INGENIERÍA DE CAMINOS, CANALES Y PUERTOS;5,000;6,370;5,000 -ONP NA;5,000;5,000
2013 ;425002;GRANADA;IYA;INGENIERÍA DE TECNOLOGÍAS DE TELECOMUNICACIÓN ;E.T.S. DE INGENIERÍAS DE INFORMÁTICA Y DE TELECOMUNICACIÓN;8,510;6,270;5,000 -ONP NA;5,000;5,000
2013 ;412901;GRANADA;IYA;INGENIERÍA ELECTRÓNICA INDUSTRIAL ;FACULTAD DE CIENCIAS;10,010;5,000;5,000 -OPR NA;5,000;5,000
2013 ;423501;GRANADA;IYA;INGENIERÍA INFORMÁTICA ;E.T.S. DE INGENIERÍAS DE INFORMÁTICA Y DE TELECOMUNICACIÓN;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;423516;GRANADA;IYA;INGENIERÍA INFORMÁTICA ;FACULTAD DE EDUCACIÓN Y HUMANIDADES (CEUTA);5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;423404;GRANADA;IYA;INGENIERIA INFORMÁTICA +  MATEMÁTICAS ;FACULTAD DE CIENCIAS;6,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;424505;GRANADA;IYA;INGENIERÍA QUÍMICA ;FACULTAD DE CIENCIAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;432503;GRANADA;AYH;LENGUAS MODERNAS Y SUS LITERATURAS ;FACULTAD DE FILOSOFÍA Y LETRAS;7,049;6,240;6,271 -OPR AN;5,000;5,000
2013 ;498508;GRANADA;AYH;LITERATURAS COMPARADAS ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;7,459 -OPR AN;5,000;5,000
2013 ;405001;GRANADA;SD;LOGOPEDIA ;FACULTAD DE PSICOLOGÍA;6,741;8,650;5,000 -ONP NA;5,000;6,750
2013 ;449008;GRANADA;SYJ;MARKETING E INVESTIGACIÓN DE MERCADOS ;F. CIENCIAS ECONÓMICAS Y EMPRESARIALES;8,352;7,390;6,638 -OPR AN;5,000;5,000
2013 ;439002;GRANADA;C;MATEMÁTICAS ;FACULTAD DE CIENCIAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;439509;GRANADA;SD;MEDICINA ;FACULTAD DE MEDICINA;12,516;8,830;7,734 -OPR AN;5,000;5,000
2013 ;406201;GRANADA;SD;NUTRICIÓN HUMANA Y DIETÉTICA ;FACULTAD DE FARMACIA;8,020;8,440;5,340 -OPR AN;5,000;5,000
2013 ;440005;GRANADA;SD;ODONTOLOGÍA ;FACULTAD DE ODONTOLOGÍA;11,490;8,560;6,975 -OPR AN;5,000;5,000
2013 ;406501;GRANADA;C;ÓPTICA Y OPTOMETRÍA ;FACULTAD DE CIENCIAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;440501;GRANADA;SYJ;PEDAGOGÍA ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;5,601;7,210;5,000 -ONP NA;5,000;5,000
2013 ;441505;GRANADA;SD;PSICOLOGÍA ;FACULTAD DE PSICOLOGÍA;7,390;8,390;6,375 -OPR AN;5,000;5,000
2013 ;442509;GRANADA;C;QUÍMICA ;FACULTAD DE CIENCIAS;5,000;6,290;5,000 -ONP NA;5,000;5,000
2013 ;408002;GRANADA;SYJ;RELACIONES LABORALES Y RECURSOS HUMANOS ;FACULTAD DE CIENCIAS DEL TRABAJO;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;408017;GRANADA;SYJ;RELACIONES LABORALES Y RECURSOS HUMANOS ;FACULTAD DE CIENCIAS SOCIALES Y JURÍDICAS (MELILLA);5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;442703;GRANADA;SYJ;SOCIOLOGÍA ;F. DE CIENCIAS POLÍTICAS Y SOCIOLOGÍA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;408207;GRANADA;SD;TERAPIA OCUPACIONAL ;FACULTAD DE CIENCIAS DE LA SALUD;8,614;8,020;6,742 -OPR AN;8,080;6,450
2013 ;408509;GRANADA;SYJ;TRABAJO SOCIAL ;FACULTAD DE TRABAJO SOCIAL;6,196;6,790;6,165 -OPR AN;14,248;5,850
2013 ;443103;GRANADA;AYH;TRADUCCIÓN E INTERPRETACIÓN ALEMÁN ;F. TRADUCCIÓN E INTERPRETACIÓN;10,164;8,810;5,510 -OPR NA;5,000;5,000
2013 ;443405;GRANADA;AYH;TRADUCCIÓN E INTERPRETACIÓN ÁRABE ;F. TRADUCCIÓN E INTERPRETACIÓN;5,000;6,430;5,209 -OPR NA;5,000;5,000
2013 ;443200;GRANADA;AYH;TRADUCCIÓN E INTERPRETACIÓN FRANCÉS ;F. TRADUCCIÓN E INTERPRETACIÓN;8,701;6,690;6,513 -ONP AN;5,000;5,000
2013 ;443308;GRANADA;AYH;TRADUCCIÓN E INTERPRETACIÓN INGLÉS ;F. TRADUCCIÓN E INTERPRETACIÓN;12,013;7,860;6,554 -OPR AN;5,000;5,000
2013 ;408703;GRANADA;SYJ;TURISMO ;F. CIENCIAS ECONÓMICAS Y EMPRESARIALES;6,987;7,200;5,000 -OPR AN;5,000;5,000
2013 ;525507;HUELVA;SYJ;ADMINISTRACION Y DIRECCIÓN DE EMPRESAS ;FACULTAD DE CIENCIAS EMPRESARIALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;525906;HUELVA;SYJ;ADMÓN. Y DIRECC. EMP. + FINANZAS Y CONTABI ;FACULTAD DE CIENCIAS EMPRESARIALES;5,109;6,690;5,000 -ONP NA;5,000;5,000
2013 ;525809;HUELVA;SYJ;ADMÓN. Y DIRECC. EMP. + TURISMO ;FACULTAD DE CIENCIAS EMPRESARIALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;527008;HUELVA;C;CIENCIAS AMBIENTALES ;FACULTAD DE CIENCIAS EXPERIMENTALES;5,000;5,000;5,850 -ONP AN;5,000;5,000
2013 ;527504;HUELVA;SYJ;CIENCIAS DE LA ACTIVIDAD FÍSICA Y DEL DEPORTE ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;9,310;8,560;7,909 -OPR AN;5,000;5,000
2013 ;529501;HUELVA;SYJ;DERECHO ;FACULTAD DE DERECHO;5,927;5,712;5,000 -OPR AN;8,250;7,700
2013 ;545508;HUELVA;SYJ;EDUCACIÓN INFANTIL ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;6,080;7,060;5,475 -ONP AN;5,000;5,000
2013 ;546501;HUELVA;SYJ;EDUCACIÓN PRIMARIA ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;5,000;6,790;5,000 -ONP NA;5,000;5,000
2013 ;546516;HUELVA;SYJ;EDUCACIÓN PRIMARIA - PLURILINGÜE ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;5,223;7,510;5,730 -ONP NA;5,000;5,000
2013 ;502203;HUELVA;SYJ;EDUCACIÓN SOCIAL ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;5,000;5,000;5,000 -OPR AN;5,000;5,000
2013 ;502505;HUELVA;SD;ENFERMERÍA ;FACULTAD DE ENFERMERÍA;9,210;7,390;6,834 -OPR AN;8,540;5,000
2013 ;534509;HUELVA;AYH;ESTUDIOS INGLESES ;FACULTAD DE HUMANIDADES;5,000;5,000;5,292 -ONP AN;5,000;5,000
2013 ;534703;HUELVA;AYH;ESTUDIOS INGLESES + FILOLOGÍA HISPÁNICA ;FACULTAD DE HUMANIDADES;5,000;5,000;8,188 -OPR AN;5,000;5,000
2013 ;534002;HUELVA;AYH;FILOLOGÍA HISPÁNICA ;FACULTAD DE HUMANIDADES;5,000;5,000;5,500 -OPR AN;5,000;5,000
2013 ;502009;HUELVA;SYJ;FINANZAS Y CONTABILIDAD ;FACULTAD DE CIENCIAS EMPRESARIALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;537003;HUELVA;C;GEOLOGÍA ;FACULTAD DE CIENCIAS EXPERIMENTALES;5,000;5,000;5,000 -ONP NA;5,000;9,875
2013 ;537208;HUELVA;C;GEOLOGÍA + CIENCIAS AMBIENTALES ;FACULTAD DE CIENCIAS EXPERIMENTALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;549502;HUELVA;AYH;GESTION CULTURAL ;FACULTAD DE HUMANIDADES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;549517;HUELVA;AYH;GESTION CULTURAL - SEMIPRESENCIAL ;FACULTAD DE HUMANIDADES;5,000;5,630;5,567 -ONP AN;5,000;5,000
2013 ;537501;HUELVA;AYH;HISTORIA ;FACULTAD DE HUMANIDADES;5,000;5,000;5,000 -ONP NA;5,000;7,500
2013 ;538503;HUELVA;AYH;HUMANIDADES ;FACULTAD DE HUMANIDADES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;522001;HUELVA;IYA;INGENIERÍA AGRÍCOLA ;ESCUELA TECNICA SUPERIOR DE INGENIERÍA;5,000;6,210;5,000 -ONP NA;5,000;5,000
2013 ;512500;HUELVA;IYA;INGENIERÍA ELÉCTRICA ;ESCUELA TECNICA SUPERIOR DE INGENIERÍA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;513008;HUELVA;IYA;INGENIERÍA ELECTRÓNICA INDUSTRIAL ;ESCUELA TECNICA SUPERIOR DE INGENIERÍA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;517002;HUELVA;IYA;INGENIERÍA EN EXPLOTACIÓN DE MINAS Y REC. ENERG. ;ESCUELA TECNICA SUPERIOR DE INGENIERÍA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;516904;HUELVA;IYA;INGENIERÍA ENERGÉTICA ;ESCUELA TECNICA SUPERIOR DE INGENIERÍA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;524007;HUELVA;IYA;INGENIERÍA FORESTAL Y DEL MEDIO NATURAL ;ESCUELA TECNICA SUPERIOR DE INGENIERÍA;5,000;5,200;5,000 -ONP NA;5,000;5,000
2013 ;523501;HUELVA;IYA;INGENIERÍA INFORMÁTICA ;ESCUELA TECNICA SUPERIOR DE INGENIERÍA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;513504;HUELVA;IYA;INGENIERÍA MECÁNICA ;ESCUELA TECNICA SUPERIOR DE INGENIERÍA;5,000;5,720;5,000 -ONP AN;5,000;5,000
2013 ;514001;HUELVA;IYA;INGENIERÍA QUÍMICA INDUSTRIAL ;ESCUELA TECNICA SUPERIOR DE INGENIERÍA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;541503;HUELVA;SD;PSICOLOGÍA ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;6,782;7,760;5,525 -OPR AN;5,000;5,000
2013 ;542507;HUELVA;C;QUÍMICA ;FACULTAD DE CIENCIAS EXPERIMENTALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;508000;HUELVA;SYJ;RELACIONES LABORALES Y RECURSOS HUMANOS ;FACULTAD DE CIENCIAS DEL TRABAJO;5,000;5,000;5,284 -ONP AN;5,000;5,000
2013 ;508015;HUELVA;SYJ;RELACIONES LABORALES Y RECURSOS HUMANOS - SEMIPRESENCIAL ;FACULTAD DE CIENCIAS DEL TRABAJO;5,000;5,060;5,000 -ONP NA;5,000;5,000
2013 ;508507;HUELVA;SYJ;TRABAJO SOCIAL ;FACULTAD DE TRABAJO SOCIAL;5,000;7,280;5,680 -ONP NA;7,990;5,000
2013 ;508701;HUELVA;SYJ;TURISMO ;FACULTAD DE CIENCIAS EMPRESARIALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;625505;JAÉN;SYJ;ADMINISTRACION Y DIRECCIÓN DE EMPRESAS ;FACULTAD CIENCIAS SOCIALES Y JURÍDICAS;5,095;7,290;5,025 -OPR AN;5,000;5,000
2013 ;625602;JAÉN;SYJ;ADMON. Y DIREC. DE EMPRESA + DERECHO ;FACULTAD CIENCIAS SOCIALES Y JURÍDICAS;5,406;7,741;5,042 -OPR AN;5,000;5,000
2013 ;626509;JAÉN;C;BIOLOGÍA ;FACULTAD DE CIENCIAS EXPERIMENTALES;6,702;5,000;5,000 -ONP AN;5,000;5,000
2013 ;627006;JAÉN;C;CIENCIAS AMBIENTALES ;FACULTAD DE CIENCIAS EXPERIMENTALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;629501;JAÉN;SYJ;DERECHO ;FACULTAD CIENCIAS SOCIALES Y JURÍDICAS;5,479;6,540;7,200 -OPR AN;15,248;5,900
2013 ;645510;JAÉN;SYJ;EDUCACIÓN INFANTIL ;CENTRO DE PROFESORADO  SAGRADA FAMILIA  (ADS) (ÚBEDA);5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;645506;JAÉN;SYJ;EDUCACIÓN INFANTIL ;F. HUMANIDADES Y CIENCIAS DE LA EDUCACIÓN;5,000;5,000;5,682 -ONP AN;5,000;5,000
2013 ;646514;JAÉN;SYJ;EDUCACIÓN PRIMARIA ;CENTRO DE PROFESORADO  SAGRADA FAMILIA  (ADS) (ÚBEDA);5,000;7,240;5,045 -ONP NA;5,000;5,000
2013 ;646501;JAÉN;SYJ;EDUCACIÓN PRIMARIA ;F. HUMANIDADES Y CIENCIAS DE LA EDUCACIÓN;5,000;5,000;7,500 -ONP AN;5,000;5,000
2013 ;602503;JAÉN;SD;ENFERMERÍA ;FACULTAD DE CIENCIAS DE LA SALUD;9,527;8,910;7,275 -OPR AN;10,746;6,450
2013 ;603000;JAÉN;SYJ;ESTADÍSTICA Y EMPRESA ;FACULTAD CIENCIAS SOCIALES Y JURÍDICAS;5,000;5,000;5,230 -OPR NA;5,000;5,000
2013 ;634507;JAÉN;AYH;ESTUDIOS INGLESES ;F. HUMANIDADES Y CIENCIAS DE LA EDUCACIÓN;5,000;7,880;5,000 -ONP NA;5,000;5,000
2013 ;634000;JAÉN;AYH;FILOLOGÍA HISPÁNICA ;F. HUMANIDADES Y CIENCIAS DE LA EDUCACIÓN;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;602007;JAÉN;SYJ;FINANZAS Y CONTABILIDAD ;FACULTAD CIENCIAS SOCIALES Y JURÍDICAS;5,000;6,510;8,025 -OPR AN;5,000;5,000
2013 ;603507;JAÉN;SD;FISIOTERAPIA ;FACULTAD DE CIENCIAS DE LA SALUD;9,710;8,520;7,025 -OPR AN;5,000;5,000
2013 ;636806;JAÉN;AYH;GEOGRAFÍA E HISTORIA ;F. HUMANIDADES Y CIENCIAS DE LA EDUCACIÓN;5,000;5,000;6,450 -ONP AN;5,000;5,000
2013 ;604004;JAÉN;SYJ;GESTIÓN Y ADMINISTRACIÓN PÚBLICA ;FACULTAD CIENCIAS SOCIALES Y JURÍDICAS;5,000;6,350;5,046 -ONP AN;5,000;5,000
2013 ;638005;JAÉN;AYH;HISTORIA DEL ARTE ;F. HUMANIDADES Y CIENCIAS DE LA EDUCACIÓN;5,000;5,000;5,000 -ONP NA;5,432;6,550
2013 ;622504;JAÉN;IYA;INGENIERÍA CIVIL ;E. POLITÉCNICA SUPERIOR DE LINARES;5,000;5,634;5,000 -ONP NA;5,000;5,000
2013 ;695503;JAÉN;IYA;INGENIERÍA DE ORGANIZACIÓN INDUSTRIAL ;E. POLITÉCNICA SUPERIOR;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;617000;JAÉN;IYA;INGENIERÍA DE RECURSOS ENERGÉTICOS ;E. POLITÉCNICA SUPERIOR DE LINARES;5,000;6,650;5,000 -ONP NA;5,000;5,000
2013 ;625009;JAÉN;IYA;INGENIERÍA DE TECNOLOGÍAS DE TELECOMUNICACIÓN SISTEMAS DE TELECOMUNICACIÓNSONIDO E IMAGENSUMA DE ANTERIORES;E. POLITÉCNICA SUPERIOR DE LINARES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;623702;JAÉN;IYA;INGENIERÍA DE TECNOLOGÍAS MINERAS EXPLOTACIÓN DE MINASSONDEOS Y PROSPECCIONES MINERASSUMA DE ANTERIORES;E. POLITÉCNICA SUPERIOR DE LINARES;5,000;6,150;5,000 -ONP NA;5,000;5,000
2013 ;612509;JAÉN;IYA;INGENIERÍA ELÉCTRICA GENERACIÓN ELÉCTRICA CON ENERGÍAS RENOVABLESINSTALACIONES ELÉCTRICASSISTEMAS ELÉCTRICOS;E. POLITÉCNICA SUPERIOR;5,000;5,820;5,000 -ONP NA;5,000;5,000
2013 ;612513;JAÉN;IYA;INGENIERÍA ELÉCTRICA ;E. POLITÉCNICA SUPERIOR DE LINARES;5,000;6,200;5,000 -ONP NA;5,000;5,000
2013 ;613006;JAÉN;IYA;INGENIERÍA ELECTRÓNICA INDUSTRIAL AUTOMÁTICASISTEMAS ELECTRÓNICOSSISTEMAS FOTOVOLTAICOS;E. POLITÉCNICA SUPERIOR;5,000;7,170;5,000 -ONP NA;5,000;5,000
2013 ;621500;JAÉN;IYA;INGENIERÍA GEOMÁTICA Y TOPOGRÁFICA ;E. POLITÉCNICA SUPERIOR;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;623508;JAÉN;IYA;INGENIERÍA INFORMÁTICA INGENIERÍA DEL SOFTWARESISTEMAS DE INFORMACIÓNTECNOLOGÍAS DE LA INFORMACIÓN;E. POLITÉCNICA SUPERIOR;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;613502;JAÉN;IYA;INGENIERÍA MECÁNICA CONSTRUCCIÓN INDUSTRIALINGENIERÍA Y FABRICACIÓN MECÁNICAINSTALACIONES TÉRMICAS Y DE FLUIDOS;E. POLITÉCNICA SUPERIOR;5,000;5,000;7,391 -ONP AN;5,000;5,000
2013 ;613517;JAÉN;IYA;INGENIERÍA MECÁNICA ;E. POLITÉCNICA SUPERIOR DE LINARES;5,000;6,590;5,000 -ONP NA;5,000;5,000
2013 ;614001;JAÉN;IYA;INGENIERÍA QUÍMICA INDUSTRIAL ;E. POLITÉCNICA SUPERIOR DE LINARES;5,000;6,090;5,000 -ONP NA;5,000;5,000
2013 ;621004;JAÉN;IYA;INGENIERÍA TELEMÁTICA ;E. POLITÉCNICA SUPERIOR DE LINARES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;641501;JAÉN;SD;PSICOLOGÍA ;F. HUMANIDADES Y CIENCIAS DE LA EDUCACIÓN;6,294;5,000;7,317 -ONP AN;5,000;5,000
2013 ;642505;JAÉN;C;QUÍMICA ;FACULTAD DE CIENCIAS EXPERIMENTALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;608009;JAÉN;SYJ;RELACIONES LABORALES Y RECURSOS HUMANOS ;FACULTAD CIENCIAS SOCIALES Y JURÍDICAS;5,000;6,320;5,000 -ONP NA;5,000;5,000
2013 ;608505;JAÉN;SYJ;TRABAJO SOCIAL ;FACULTAD DE TRABAJO SOCIAL;5,000;5,000;5,800 -OPR AN;5,000;5,000
2013 ;608701;JAÉN;SYJ;TURISMO ;FACULTAD CIENCIAS SOCIALES Y JURÍDICAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2013 ;725503;MÁLAGA;SYJ;ADMINISTRACION Y DIRECCIÓN DE EMPRESAS ;FACULTAD DE CIENCIAS ECONÓMICAS Y EMPRESARIALES;7,316;7,400;6,484 -OPR AN;5,000;5,000
2013 ;725600;MÁLAGA;SYJ;ADMON. Y DIREC. DE EMPRESA + DERECHO ;FACULTAD DE CIENCIAS ECONÓMICAS Y EMPRESARIALES;10,658;6,460;6,200 -OPR NA;5,000;5,000
