Año;Código;Universidad;Rama;Grado en;Centro;Nota general;Titulados;Mayor 25;Mayor 40;Mayor 45
2014 ;103506;ALMERÍA;SD;FISIOTERAPIA ;FAC. DE CIENCIAS DE LA EDUCACIÓN, ENFERMERÍA Y FISIOTERAPIA;9,949;8,700;6,248 -OPR AN;18,975;8,025
2014 ;104003;ALMERÍA;SYJ;GESTIÓN Y ADMINISTRACIÓN PÚBLICA ;FACULTAD DE DERECHO;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;137507;ALMERÍA;AYH;HISTORIA ;FACULTAD DE HUMANIDADES Y PSICOLOGÍA;5,000;8,000;5,479 -OPR AN;5,000;5,000
2014 ;138500;ALMERÍA;AYH;HUMANIDADES ;FACULTAD DE HUMANIDADES Y PSICOLOGÍA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;122007;ALMERÍA;IYA;INGENIERÍA AGRÍCOLA EXPLOTACIONES AGROPECUARIASHORTOFRUTICULTURA Y JARDINERÍAINDUSTRIAS AGRARIAS Y ALIMENTARIASMECANIZACIÓN DE CONSTRUCCIONES RURALES;ESC. POLITÉCNICA SUPERIOR Y FAC. DE CIENCIAS EXPERIMENTALES;5,000;7,090;5,384 -ONP AN;5,000;5,000
2014 ;112508;ALMERÍA;IYA;INGENIERÍA ELÉCTRICA ENERGÍAS RENOVABLES;ESC. POLITÉCNICA SUPERIOR Y FAC. DE CIENCIAS EXPERIMENTALES;5,000;6,000;5,000 -ONP NA;5,000;5,000
2014 ;113005;ALMERÍA;IYA;INGENIERÍA ELECTRÓNICA INDUSTRIAL ;ESC. POLITÉCNICA SUPERIOR Y FAC. DE CIENCIAS EXPERIMENTALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;123507;ALMERÍA;IYA;INGENIERÍA INFORMÁTICA INGENIERÍA DEL SOFTWARESISTEMAS DE INFORMACIÓNTECNOLOGÍAS DE LA INFORMACIÓN;ESC. POLITÉCNICA SUPERIOR Y FAC. DE CIENCIAS EXPERIMENTALES;5,000;5,000;5,010 -ONP NA;5,000;5,000
2014 ;113501;ALMERÍA;IYA;INGENIERÍA MECÁNICA ;ESC. POLITÉCNICA SUPERIOR Y FAC. DE CIENCIAS EXPERIMENTALES;5,103;6,000;5,000 -ONP NA;5,000;5,000
2014 ;114009;ALMERÍA;IYA;INGENIERÍA QUÍMICA INDUSTRIAL ;ESC. POLITÉCNICA SUPERIOR Y FAC. DE CIENCIAS EXPERIMENTALES;5,000;6,000;5,000 -ONP NA;5,000;5,000
2014 ;149003;ALMERÍA;SYJ;MARKETING E INVESTIGACIÓN DE MERCADOS ;FACULTAD CIENCIAS ECONÓMICAS Y EMPRESARIALES;5,000;5,000;7,842 -OPR AN;5,000;5,000
2014 ;139008;ALMERÍA;C;MATEMÁTICAS ;ESC. POLITÉCNICA SUPERIOR Y FAC. DE CIENCIAS EXPERIMENTALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;141500;ALMERÍA;SD;PSICOLOGÍA ;FACULTAD DE HUMANIDADES Y PSICOLOGÍA;6,368;7,900;5,000 -ONP NA;9,518;7,300
2014 ;142504;ALMERÍA;C;QUÍMICA ;ESC. POLITÉCNICA SUPERIOR Y FAC. DE CIENCIAS EXPERIMENTALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;108008;ALMERÍA;SYJ;RELACIONES LABORALES Y RECURSOS HUMANOS ;FACULTAD DE DERECHO;5,000;5,000;6,416 -OPR AN;5,000;5,000
2014 ;108504;ALMERÍA;SYJ;TRABAJO SOCIAL ;CENTRO RELACIONES LABORALES (ADSCRITO);5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;108706;ALMERÍA;SYJ;TURISMO ;FACULTAD CIENCIAS ECONÓMICAS Y EMPRESARIALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;225521;CÁDIZ;SYJ;ADMINISTRACION Y DIRECCIÓN DE EMPRESAS ;FAC. CC. ECONÓMICAS Y EMPRESARIALES (SEDE ALGECIRAS);5,000;5,820;5,000 -ONP NA;5,000;5,000
2014 ;225517;CÁDIZ;SYJ;ADMINISTRACION Y DIRECCIÓN DE EMPRESAS ;FAC. CIENCIAS. ECON. Y EMP. (SEDE JEREZ);5,502;6,580;5,000 -ONP NA;5,000;5,000
2014 ;225502;CÁDIZ;SYJ;ADMINISTRACION Y DIRECCIÓN DE EMPRESAS ;FACULTAD DE CIENCIAS ECONÓMICAS Y EMPRESARIALES;5,000;6,470;5,000 -ONP NA;5,000;5,000
2014 ;225614;CÁDIZ;SYJ;ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS + DERECHO ;FAC. CIENCIAS. ECON. Y EMP. (SEDE JEREZ);10,496;7,460;5,000 -ONP NA;5,000;5,000
2014 ;224207;CÁDIZ;IYA;ARQUITECTURA NAVAL E INGENIERÍA MARÍTIMA ESTRUCTURAS MARINASPROPULSION Y SERVICIOS DEL BUQUE;ESCUELA DE INGENIERÍA NAVAL Y OCEÁNICA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;226700;CÁDIZ;C;BIOTECNOLOGÍA ;FACULTAD DE CIENCIAS;8,579;7,240;5,000 -ONP NA;5,000;5,000
2014 ;227100;CÁDIZ;C;CC AMBIENTALES + CC DEL MAR ;FACULTAD DE CIENCIAS DEL MAR Y AMBIENTALES;5,000;6,430;5,000 -ONP NA;5,000;5,000
2014 ;227208;CÁDIZ;C;CC AMBIENTALES + QUÍMICA ;FACULTAD DE CIENCIAS DEL MAR Y AMBIENTALES;6,028;5,000;5,000 -ONP NA;5,000;5,000
2014 ;228104;CÁDIZ;C;CC DEL MAR + CC AMBIENTALES ;FACULTAD DE CIENCIAS DEL MAR Y AMBIENTALES;9,183;5,000;5,000 -ONP NA;5,000;5,000
2014 ;227003;CÁDIZ;C;CIENCIAS AMBIENTALES ;FACULTAD DE CIENCIAS DEL MAR Y AMBIENTALES;5,000;6,610;5,000 -ONP NA;5,000;8,625
2014 ;227501;CÁDIZ;SYJ;CIENCIAS DE LA ACTIVIDAD FÍSICA Y DEL DEPORTE ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;9,514;7,720;6,350 -OPR AN;5,000;5,000
2014 ;228007;CÁDIZ;C;CIENCIAS DEL MAR ;FACULTAD DE CIENCIAS DEL MAR Y AMBIENTALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;292801;CÁDIZ;SYJ;CRIMINOLOGÍA Y SEGURIDAD ;FACULTAD DE DERECHO;8,433;6,570;6,040 -OPR AN;5,000;5,000
2014 ;229507;CÁDIZ;SYJ;DERECHO ;FACULTAD DE DERECHO;5,904;6,650;5,258 -OPR AN;5,000;5,000
2014 ;229511;CÁDIZ;SYJ;DERECHO ;FACULTAD DE DERECHO (SEDE ALGECIRAS);5,148;7,626;5,670 -OPR AN;5,000;5,000
2014 ;245518;CÁDIZ;SYJ;EDUCACIÓN INFANTIL ;CENTRO MAGISTERIO  VIRGEN DE EUROPA  (ADSCRITO) (LA LÍNEA);5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;245503;CÁDIZ;SYJ;EDUCACIÓN INFANTIL ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;7,194;7,100;6,442 -OPR NA;5,000;5,000
2014 ;246511;CÁDIZ;SYJ;EDUCACIÓN PRIMARIA ;CENTRO MAGISTERIO  VIRGEN DE EUROPA  (ADSCRITO) (LA LÍNEA);5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;246507;CÁDIZ;SYJ;EDUCACIÓN PRIMARIA ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;7,300;6,950;6,175 -ONP AN;5,000;5,000
2014 ;202549;CÁDIZ;SD;ENFERMERÍA ;CENTRO UNIVERSITARIO DE ENFERMERÍA  SALUS INFIRMORUM  (ADS);7,918;7,230;5,446 -OPR AN;5,000;5,000
2014 ;202515;CÁDIZ;SD;ENFERMERÍA ;FACULTAD DE ENFERMERÍA  (ALGECIRAS);8,693;7,760;6,509 -OPR AN;25,500;7,675
2014 ;202500;CÁDIZ;SD;ENFERMERÍA ;FACULTAD DE ENFERMERÍA Y FISIOTERAPIA;9,710;7,950;6,574 -OPR AN;9,480;5,000
2014 ;202534;CÁDIZ;SD;ENFERMERÍA ;FACULTAD DE ENFERMERÍA Y FISIOTERAPIA (JEREZ);9,730;8,010;6,908 -OPR AN;26,105;6,000
2014 ;297001;CÁDIZ;C;ENOLOGÍA ;FACULTAD DE CIENCIAS;5,000;6,930;6,630 -ONP AN;5,000;5,000
2014 ;231503;CÁDIZ;AYH;ESTUDIOS ÁRABES E ISLÁMICOS ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;231600;CÁDIZ;AYH;ESTUDIOS ÁRABES E ISLÁMICOS+ESTUDIOS INGLESES ;FACULTAD DE FILOSOFÍA Y LETRAS;7,027;5,000;5,000 -ONP NA;5,000;5,000
2014 ;233004;CÁDIZ;AYH;ESTUDIOS FRANCESES ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,250
2014 ;233101;CÁDIZ;AYH;ESTUDIOS FRANCESES+ESTUDIOS INGLESES ;FACULTAD DE FILOSOFÍA Y LETRAS;10,109;5,000;5,000 -ONP NA;5,000;5,000
2014 ;234504;CÁDIZ;AYH;ESTUDIOS INGLESES ;FACULTAD DE FILOSOFÍA Y LETRAS;6,699;6,520;5,192 -OPR AN;5,000;5,000
2014 ;232000;CÁDIZ;AYH;FILOLOGÍA CLÁSICA ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;232108;CÁDIZ;AYH;FILOLOGÍA CLÁSICA+ESTUDIOS INGLESES ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;234008;CÁDIZ;AYH;FILOLOGÍA HISPÁNICA ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;6,509 -OPR NA;5,000;5,000
2014 ;234105;CÁDIZ;AYH;FILOLOGÍA HISPÁNICA+ESTUDIOS INGLESES ;FACULTAD DE FILOSOFÍA Y LETRAS;11,128;5,000;5,000 -ONP NA;5,000;5,000
2014 ;202004;CÁDIZ;SYJ;FINANZAS Y CONTABILIDAD ;FACULTAD DE CIENCIAS ECONÓMICAS Y EMPRESARIALES;5,000;7,200;5,000 -ONP NA;5,000;5,000
2014 ;202101;CÁDIZ;SYJ;FINANZAS Y CONTABILIDAD + REL. LABORALES Y REC. HUMANOS ;FACULTAD DE CIENCIAS ECONÓMICAS Y EMPRESARIALES;5,004;5,000;5,000 -ONP NA;5,000;5,000
2014 ;203504;CÁDIZ;SD;FISIOTERAPIA ;FACULTAD DE ENFERMERÍA Y FISIOTERAPIA;11,201;8,747;7,017 -OPR AN;5,000;5,000
2014 ;204016;CÁDIZ;SYJ;GESTIÓN Y ADMINISTRACIÓN PÚBLICA ;FACULTAD DE CIENCIAS SOCIALES Y DE LA COMUNICACIÓN (JEREZ);5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;237505;CÁDIZ;AYH;HISTORIA ;FACULTAD DE FILOSOFÍA Y LETRAS;5,494;6,320;6,630 -OPR AN;5,000;5,000
2014 ;238509;CÁDIZ;AYH;HUMANIDADES ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;221702;CÁDIZ;IYA;INGENIERÍA AEROESPACIAL ;ESCUELA SUPERIOR DE INGENIERÍA;10,802;8,400;5,000 -ONP NA;5,000;5,000
2014 ;222501;CÁDIZ;IYA;INGENIERÍA CIVIL CONSTRUCCIONES CIVILESHIDROLOGÍATRANSPORTES Y SERVICIOS URBANOS;ESCUELA POLITÉCNICA SUPERIOR (ALGECIRAS);5,000;6,200;5,000 -ONP NA;5,000;5,000
2014 ;212506;CÁDIZ;IYA;INGENIERÍA ELÉCTRICA ;ESCUELA SUPERIOR DE INGENIERÍA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;211200;CÁDIZ;IYA;INGENIERÍA EN DIS. INDUS. Y DESARROLLO DEL PRODUCTO ;ESCUELA SUPERIOR DE INGENIERÍA;6,819;5,000;5,000 -ONP NA;5,000;5,000
2014 ;213003;CÁDIZ;IYA;INGENIERÍA EN ELECTRÓNICA INDUSTRIAL ;ESCUELA SUPERIOR DE INGENIERÍA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;213501;CÁDIZ;IYA;INGENIERÍA EN MECÁNICA ;ESCUELA SUPERIOR DE INGENIERÍA;6,481;6,500;5,000 -ONP NA;5,000;5,000
2014 ;223013;CÁDIZ;IYA;INGENIERÍA EN TECNOLOGÍAS INDUSTRIALES ;ESCUELA POLITÉCNICA SUPERIOR (ALGECIRAS);5,000;6,360;5,000 -ONP NA;5,000;5,000
2014 ;223009;CÁDIZ;IYA;INGENIERÍA EN TECNOLOGÍAS INDUSTRIALES ;ESCUELA SUPERIOR DE INGENIERÍA;7,675;6,920;5,000 -ONP NA;5,000;5,000
2014 ;223505;CÁDIZ;IYA;INGENIERÍA INFORMÁTICA COMPUTACIÓNINGENIERÍA DE COMPUTADORESINGENIERÍA DEL SOFTWARESISTEMAS DE INFORMACIÓNTECNOLOGÍAS DE LA INFORMACIÓN;ESCUELA SUPERIOR DE INGENIERÍA;6,132;5,000;5,000 -ONP NA;5,000;5,000
2014 ;293007;CÁDIZ;IYA;INGENIERÍA MARINA ;ESCUELA DE INGENIERÍAS MARINA, NAÚTICA Y RADIOELÉCTRICA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;293503;CÁDIZ;IYA;INGENIERÍA NÁUTICA Y TRANSPORTE MARÍTIMO ;ESCUELA DE INGENIERÍAS MARINA, NAÚTICA Y RADIOELÉCTRICA;5,000;6,370;5,321 -OPR AN;5,000;5,000
2014 ;224509;CÁDIZ;IYA;INGENIERÍA QUÍMICA QUIMICA INDUSTRIAL;FACULTAD DE CIENCIAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;294507;CÁDIZ;IYA;INGENIERÍA RADIOELECTRÓNICA ;ESCUELA DE INGENIERÍAS MARINA, NAÚTICA Y RADIOELÉCTRICA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;295104;CÁDIZ;AYH;LINGÜÍS. Y LENGUAS APLIC.+ESTUDIOS INGLESES ;FACULTAD DE FILOSOFÍA Y LETRAS;10,355;5,000;5,000 -ONP NA;5,000;5,000
2014 ;295004;CÁDIZ;AYH;LINGÜÍSTICA Y LENGUAS APLICADAS ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;249109;CÁDIZ;SYJ;MARKETING E INVESTIG. DE MERCADOS+TURISMO ;FACULTAD DE CIENCIAS SOCIALES Y DE LA COMUNICACIÓN (JEREZ);8,629;5,000;5,000 -ONP NA;5,000;5,000
2014 ;249001;CÁDIZ;SYJ;MARKETING E INVESTIGACIÓN DE MERCADOS ;FACULTAD DE CIENCIAS SOCIALES Y DE LA COMUNICACIÓN (JEREZ);5,000;6,020;5,425 -OPR AN;5,000;5,000
2014 ;239006;CÁDIZ;C;MATEMÁTICAS ;FACULTAD DE CIENCIAS;5,000;6,740;5,000 -ONP NA;5,000;5,000
2014 ;239502;CÁDIZ;SD;MEDICINA ;FACULTAD DE MEDICINA;12,350;9,080;6,909 -OPR AN;5,000;5,000
2014 ;241509;CÁDIZ;SD;PSICOLOGÍA ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;8,100;9,380;6,616 -OPR AN;23,873;7,200
2014 ;242200;CÁDIZ;SYJ;PUBL. Y REL. PÚBLICAS+MARKETING E INV. MER ;FACULTAD DE CIENCIAS SOCIALES Y DE LA COMUNICACIÓN (JEREZ);9,603;5,000;5,000 -ONP NA;5,000;5,000
2014 ;242006;CÁDIZ;SYJ;PUBLICIDAD Y RELACIONES PÚBLICAS ;FACULTAD DE CIENCIAS SOCIALES Y DE LA COMUNICACIÓN (JEREZ);6,692;5,850;6,204 -OPR NA;5,000;5,000
2014 ;242103;CÁDIZ;SYJ;PUBLICIDAD Y RELACIONES PÚBLICAS+TURISMO ;FACULTAD DE CIENCIAS SOCIALES Y DE LA COMUNICACIÓN (JEREZ);8,442;5,000;6,404 -ONP AN;5,000;5,000
2014 ;242502;CÁDIZ;C;QUÍMICA ;FACULTAD DE CIENCIAS;5,299;5,000;6,375 -ONP AN;5,000;5,000
2014 ;242601;CÁDIZ;C;QUÍMICA + CC AMBIENTALES ;FACULTAD DE CIENCIAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;242804;CÁDIZ;C;QUÍMICA + ENOLOGÍA ;FACULTAD DE CIENCIAS;5,054;5,000;5,000 -ONP NA;5,000;5,000
2014 ;208006;CÁDIZ;SYJ;RELACIONES LABORALES Y RECURSOS HUMANOS ;FACULTAD DE CIENCIAS DEL TRABAJO;5,000;6,420;5,075 -OPR AN;15,167;5,975
2014 ;208010;CÁDIZ;SYJ;RELACIONES LABORALES Y RECURSOS HUMANOS ;FACULTAD DE CIENCIAS DEL TRABAJO (ALG);5,000;5,000;6,420 -ONP NA;5,000;5,000
2014 ;208502;CÁDIZ;SYJ;TRABAJO SOCIAL ;FACULTAD DE CIENCIAS DEL TRABAJO (SEDE  JEREZ);6,745;5,940;5,002 -OPR AN;14,833;7,750
2014 ;208730;CÁDIZ;SYJ;TURISMO ;FACULTAD DE CIENCIAS SOCIALES Y DE LA COMUNICACIÓN (JEREZ);5,000;6,500;5,000 -ONP NA;5,000;5,000
2014 ;325515;CÓRDOBA;SYJ;ADMINISTRACION Y DIRECCIÓN DE EMPRESAS ;FACULTAD DE DERECHO Y CC. ECON. Y EMPRES.;8,270;6,260;5,000 -ONP NA;5,000;5,000
2014 ;325608;CÓRDOBA;SYJ;ADMON. Y DIREC. DE EMPRESA + DERECHO ;FACULTAD DE DERECHO Y CC. ECON. Y EMPRES.;6,947;5,000;5,000 -ONP NA;5,000;5,000
2014 ;326504;CÓRDOBA;C;BIOLOGÍA ;FACULTAD DE CIENCIAS;5,701;5,000;5,000 -ONP NA;5,000;5,000
2014 ;392001;CÓRDOBA;C;BIOQUÍMICA ;FACULTAD DE CIENCIAS;11,455;7,010;5,760 -ONP AN;5,000;5,000
2014 ;392508;CÓRDOBA;C;CIENCIA Y TECNOLOGÍA DE LOS ALIMENTOS ;FACULTAD DE VETERINARIA;7,170;5,000;5,000 -ONP NA;5,000;5,000
2014 ;327001;CÓRDOBA;C;CIENCIAS AMBIENTALES ;FACULTAD DE CIENCIAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;329505;CÓRDOBA;SYJ;DERECHO ;FACULTAD DE DERECHO Y CC. ECON. Y EMPRES.;6,455;6,360;5,615 -ONP AN;5,000;5,000
2014 ;345516;CÓRDOBA;SYJ;EDUCACIÓN INFANTIL ;CENTRO MAGISTERIO SAGRADO CORAZÓN (ADS);5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;345501;CÓRDOBA;SYJ;EDUCACIÓN INFANTIL ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;5,789;6,920;5,540 -OPR AN;5,000;5,000
2014 ;346511;CÓRDOBA;SYJ;EDUCACIÓN PRIMARIA ;CENTRO MAGISTERIO SAGRADO CORAZÓN (ADS);5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;346505;CÓRDOBA;SYJ;EDUCACIÓN PRIMARIA EDUCACIÓN FÍSICAEDUCACIÓN MUSICALLENGUA EXTRANJERANECESIDADES EDUCATIVAS ESPECÍFICAS;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;6,430;7,580;5,000 -ONP NA;5,000;5,000
2014 ;302207;CÓRDOBA;SYJ;EDUCACIÓN SOCIAL ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;6,418;5,000;5,000 -ONP NA;5,000;5,000
2014 ;302509;CÓRDOBA;SD;ENFERMERÍA ;FACULTAD DE MEDICINA Y ENFERMERÍA;10,206;7,800;6,559 -OPR AN;10,747;5,000
2014 ;334502;CÓRDOBA;AYH;ESTUDIOS INGLESES ;FACULTAD DE FILOSOFÍA Y LETRAS;5,650;5,000;5,000 -ONP NA;5,000;5,000
2014 ;334006;CÓRDOBA;AYH;FILOLOGÍA HISPÁNICA ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;336003;CÓRDOBA;C;FÍSICA ;FACULTAD DE CIENCIAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;349506;CÓRDOBA;AYH;GESTIÓN CULTURAL ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,800;5,000 -ONP NA;5,000;5,000
2014 ;337503;CÓRDOBA;AYH;HISTORIA ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;338000;CÓRDOBA;AYH;HISTORIA DEL ARTE ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;322704;CÓRDOBA;IYA;ING. CIVIL + RECURSOS ENERGÉTICOS Y MINEROS ;ESCUELA POLITÉCNICA SUPERIOR DE BELMEZ;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;322003;CÓRDOBA;IYA;INGENIERÍA AGROALIMENTARIA Y DEL MEDIO RURAL HORTOFRUTICULTURA, JARDINERÍA Y PAISAJISMOINGENIERÍA ALIMENTARIAINGENIERÍA RURALSISTEMAS AGRO-GANADEROS;E.T.S. INGENIERÍA AGRONÓMICA Y DE MONTES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;322500;CÓRDOBA;IYA;INGENIERÍA CIVIL CONSTRUCCIONES CIVILESHIDROLOGÍA;ESCUELA POLITÉCNICA SUPERIOR DE BELMEZ;5,000;6,770;5,000 -ONP NA;5,000;5,000
2014 ;323708;CÓRDOBA;IYA;INGENIERÍA DE RECURSOS ENERGETICOS Y MINEROS EXPLOTACIÓN DE MINASRECURSOS ENERGÉTICOS, COMBUSTIBLES Y EXPLOSIVOS;ESCUELA POLITÉCNICA SUPERIOR DE BELMEZ;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;312504;CÓRDOBA;IYA;INGENIERÍA ELÉCTRICA ;ESCUELA POLITÉCNICA SUPERIOR DE CÓRDOBA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;313001;CÓRDOBA;IYA;INGENIERÍA ELECTRÓNICA INDUSTRIAL ;ESCUELA POLITÉCNICA SUPERIOR DE CÓRDOBA;5,000;5,000;5,515 -ONP AN;5,000;5,000
2014 ;324000;CÓRDOBA;IYA;INGENIERÍA FORESTAL EXPLOTACIONES FORESTALES;E.T.S. INGENIERÍA AGRONÓMICA Y DE MONTES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;323503;CÓRDOBA;IYA;INGENIERÍA INFORMÁTICA COMPUTACIÓNINGENIERÍA DE COMPUTADORESINGENIERÍA DEL SOFTWARE;ESCUELA POLITÉCNICA SUPERIOR DE CÓRDOBA;5,901;5,000;5,000 -ONP NA;5,000;5,000
2014 ;313508;CÓRDOBA;IYA;INGENIERÍA MECÁNICA ;ESCUELA POLITÉCNICA SUPERIOR DE CÓRDOBA;5,000;5,000;9,249 -OPR NA;5,000;5,000
2014 ;339500;CÓRDOBA;SD;MEDICINA ;FACULTAD DE MEDICINA Y ENFERMERÍA;12,466;9,000;7,260 -OPR AN;5,000;5,000
2014 ;342500;CÓRDOBA;C;QUÍMICA ;FACULTAD DE CIENCIAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;308004;CÓRDOBA;SYJ;RELACIONES LABORALES Y RECURSOS HUMANOS ASESORÍA JURÍDICO-LABORALMERCADO DE TRABAJO Y EMPLEORECURSOS HUMANOSSALUD LABORAL;FACULTAD DE CIENCIAS DEL TRABAJO;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;343202;CÓRDOBA;AYH;TRADUCCIÓN E INTERPRETACIÓN FRANCÉS ;FACULTAD DE FILOSOFÍA Y LETRAS;5,724;5,000;5,000 -ONP NA;5,000;5,000
2014 ;343301;CÓRDOBA;AYH;TRADUCCIÓN E INTERPRETACIÓN INGLÉS ;FACULTAD DE FILOSOFÍA Y LETRAS;10,345;7,420;5,000 -ONP NA;5,000;5,000
2014 ;308705;CÓRDOBA;SYJ;TURISMO ;FACULTAD DE CIENCIAS DEL TRABAJO;5,000;5,000;5,000 -ONP NA;5,000;5,000
2014 ;343504;CÓRDOBA;SD;VETERINARIA ;FACULTAD DE VETERINARIA;10,902;7,990;6,659 -OPR AN;5,000;5,000
2014 ;425509;GRANADA;SYJ;ADMINISTRACION Y DIRECCIÓN DE EMPRESAS ;F. CIENCIAS ECONÓMICAS Y EMPRESARIALES;8,690;8,010;5,825 -OPR AN;5,000;5,000
