Año;Código;Universidad;Rama;Grado en;Centro;Nota general;Titulados;Mayor 25;Mayor 40;Mayor 45
2016 ;122007;ALMERÍA;IYA;INGENIERÍA AGRÍCOLA EXPLOTACIONES AGROPECUARIASHORTOFRUTICULTURA Y JARDINERÍAINDUSTRIAS AGRARIAS Y ALIMENTARIASMECANIZACIÓN DE CONSTRUCCIONES RURALES;ESCUELA SUPERIOR DE INGENIERÍA;5,000;7,330;5,000 -ONP NA;5,000;5,000
2016 ;112508;ALMERÍA;IYA;INGENIERÍA ELÉCTRICA ENERGÍAS RENOVABLES;ESCUELA SUPERIOR DE INGENIERÍA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;113005;ALMERÍA;IYA;INGENIERÍA ELECTRÓNICA INDUSTRIAL ;ESCUELA SUPERIOR DE INGENIERÍA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;123507;ALMERÍA;IYA;INGENIERÍA INFORMÁTICA INGENIERÍA DEL SOFTWARESISTEMAS DE INFORMACIÓNTECNOLOGÍAS DE LA INFORMACIÓN;ESCUELA SUPERIOR DE INGENIERÍA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;113501;ALMERÍA;IYA;INGENIERÍA MECÁNICA ;ESCUELA SUPERIOR DE INGENIERÍA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;114009;ALMERÍA;IYA;INGENIERÍA QUÍMICA INDUSTRIAL ;ESCUELA SUPERIOR DE INGENIERÍA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;149003;ALMERÍA;SYJ;MARKETING E INVESTIGACIÓN DE MERCADOS ;FACULTAD CIENCIAS ECONÓMICAS Y EMPRESARIALES;5,920;5,000;6,084 -OPR AN;5,000;5,000
2016 ;139008;ALMERÍA;C;MATEMÁTICAS ;FACULTAD DE CIENCIAS EXPERIMENTALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;141500;ALMERÍA;SD;PSICOLOGÍA ;FACULTAD DE PSICOLOGÍA;6,750;7,908;7,880 -ONP AN;5,000;5,000
2016 ;142504;ALMERÍA;C;QUÍMICA ;FACULTAD DE CIENCIAS EXPERIMENTALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;108008;ALMERÍA;SYJ;RELACIONES LABORALES Y RECURSOS HUMANOS ;FACULTAD DE DERECHO;5,000;6,270;5,850 -OPR NA;5,000;5,000
2016 ;108504;ALMERÍA;SYJ;TRABAJO SOCIAL ;CENTRO RELACIONES LABORALES (ADSCRITO);5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;108706;ALMERÍA;SYJ;TURISMO ;FACULTAD CIENCIAS ECONÓMICAS Y EMPRESARIALES;5,000;5,000;7,658 -ONP AN;5,000;5,000
2016 ;225521;CÁDIZ;SYJ;ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS ;FAC. CC. ECONÓMICAS Y EMPRESARIALES (SEDE ALGECIRAS);5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;225517;CÁDIZ;SYJ;ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS ;FAC. CIENCIAS. ECON. Y EMP. (SEDE JEREZ);5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;225502;CÁDIZ;SYJ;ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS ;FACULTAD DE CIENCIAS ECONÓMICAS Y EMPRESARIALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;225614;CÁDIZ;SYJ;ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS + DERECHO ;FAC. CIENCIAS. ECON. Y EMP. (SEDE JEREZ);10,501;5,000;5,880 -ONP AN;5,000;5,000
2016 ;224207;CÁDIZ;IYA;ARQUITECTURA NAVAL E INGENIERÍA MARÍTIMA ESTRUCTURAS MARINASPROPULSION Y SERVICIOS DEL BUQUE;ESCUELA DE INGENIERÍA NAVAL Y OCEÁNICA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;226700;CÁDIZ;C;BIOTECNOLOGÍA ;FACULTAD DE CIENCIAS;10,266;5,000;5,000 -ONP NA;5,000;5,000
2016 ;227100;CÁDIZ;C;CC AMBIENTALES + CC DEL MAR ;FACULTAD DE CIENCIAS DEL MAR Y AMBIENTALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;227208;CÁDIZ;C;CC AMBIENTALES + QUÍMICA ;FACULTAD DE CIENCIAS DEL MAR Y AMBIENTALES;5,909;5,000;5,000 -ONP NA;5,000;5,000
2016 ;228104;CÁDIZ;C;CC DEL MAR + CC AMBIENTALES ;FACULTAD DE CIENCIAS DEL MAR Y AMBIENTALES;7,104;5,000;5,000 -ONP NA;5,000;5,000
2016 ;227003;CÁDIZ;C;CIENCIAS AMBIENTALES ;FACULTAD DE CIENCIAS DEL MAR Y AMBIENTALES;5,000;5,000;5,980 -ONP NA;5,000;5,000
2016 ;227501;CÁDIZ;SYJ;CIENCIAS DE LA ACTIVIDAD FÍSICA Y DEL DEPORTE ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;10,110;7,750;6,630 -OPR AN;5,000;5,000
2016 ;228007;CÁDIZ;C;CIENCIAS DEL MAR ;FACULTAD DE CIENCIAS DEL MAR Y AMBIENTALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;292801;CÁDIZ;SYJ;CRIMINOLOGÍA Y SEGURIDAD ;FACULTAD DE DERECHO;8,518;7,280;7,130 -OPR AN;5,000;5,000
2016 ;229507;CÁDIZ;SYJ;DERECHO ;FACULTAD DE DERECHO;6,690;5,000;5,280 -ONP AN;6,875;5,900
2016 ;229511;CÁDIZ;SYJ;DERECHO ;FACULTAD DE DERECHO (SEDE ALGECIRAS);5,000;6,510;5,720 -OPR AN;5,000;5,000
2016 ;292909;CÁDIZ;SYJ;DERECHO + CRIMINOLOGÍA Y SEGURIDAD ;FACULTAD DE DERECHO;9,321;6,820;6,620 -OPR AN;5,000;5,000
2016 ;245518;CÁDIZ;SYJ;EDUCACIÓN INFANTIL ;CENTRO MAGISTERIO  VIRGEN DE EUROPA  (ADSCRITO) (LA LÍNEA);5,000;6,420;5,000 -ONP NA;5,000;5,000
2016 ;245503;CÁDIZ;SYJ;EDUCACIÓN INFANTIL ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;7,500;5,000;6,745 -ONP NA;5,000;5,000
2016 ;246511;CÁDIZ;SYJ;EDUCACIÓN PRIMARIA ;CENTRO MAGISTERIO  VIRGEN DE EUROPA  (ADSCRITO) (LA LÍNEA);5,000;6,970;5,000 -ONP NA;5,000;5,000
2016 ;246507;CÁDIZ;SYJ;EDUCACIÓN PRIMARIA ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;7,830;7,007;5,520 -OPR AN;5,000;5,000
2016 ;202549;CÁDIZ;SD;ENFERMERÍA ;CENTRO UNIVERSITARIO DE ENFERMERÍA  SALUS INFIRMORUM  (ADS);8,500;7,326;5,009 -OPR AN;5,000;5,000
2016 ;202515;CÁDIZ;SD;ENFERMERÍA ;FACULTAD DE ENFERMERÍA  (ALGECIRAS);9,552;8,040;6,471 -OPR AN;18,667;5,000
2016 ;202500;CÁDIZ;SD;ENFERMERÍA ;FACULTAD DE ENFERMERÍA Y FISIOTERAPIA;10,238;7,540;6,260 -OPR AN;5,667;8,200
2016 ;202534;CÁDIZ;SD;ENFERMERÍA ;FACULTAD DE ENFERMERÍA Y FISIOTERAPIA (JEREZ);10,350;7,790;6,793 -OPR AN;19,750;5,000
2016 ;297001;CÁDIZ;C;ENOLOGÍA ;FACULTAD DE CIENCIAS;5,000;6,300;5,000 -ONP NA;5,000;5,000
2016 ;231503;CÁDIZ;AYH;ESTUDIOS ÁRABES E ISLÁMICOS ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -OPR AN;5,000;5,000
2016 ;231600;CÁDIZ;AYH;ESTUDIOS ÁRABES E ISLÁMICOS+ESTUDIOS INGLESES ;FACULTAD DE FILOSOFÍA Y LETRAS;5,744;5,000;5,000 -ONP NA;5,000;5,000
2016 ;233004;CÁDIZ;AYH;ESTUDIOS FRANCESES ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;233101;CÁDIZ;AYH;ESTUDIOS FRANCESES+ESTUDIOS INGLESES ;FACULTAD DE FILOSOFÍA Y LETRAS;8,493;5,000;5,000 -ONP NA;5,000;5,000
2016 ;234504;CÁDIZ;AYH;ESTUDIOS INGLESES ;FACULTAD DE FILOSOFÍA Y LETRAS;5,845;5,000;5,000 -ONP NA;5,000;5,000
2016 ;232000;CÁDIZ;AYH;FILOLOGÍA CLÁSICA ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;232108;CÁDIZ;AYH;FILOLOGÍA CLÁSICA+ESTUDIOS INGLESES ;FACULTAD DE FILOSOFÍA Y LETRAS;9,500;5,000;5,000 -ONP NA;5,000;5,000
2016 ;234008;CÁDIZ;AYH;FILOLOGÍA HISPÁNICA ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;234105;CÁDIZ;AYH;FILOLOGÍA HISPÁNICA+ESTUDIOS INGLESES ;FACULTAD DE FILOSOFÍA Y LETRAS;11,611;5,000;5,000 -ONP NA;5,000;5,000
2016 ;202101;CÁDIZ;SYJ;FINANZAS. Y CONTAB. + REL. LABORALES Y REC. HUMANOS ;FACULTAD DE CIENCIAS ECONÓMICAS Y EMPRESARIALES;6,772;5,000;5,000 -ONP NA;5,000;5,000
2016 ;202004;CÁDIZ;SYJ;FINANZAS Y CONTABILIDAD ;FACULTAD DE CIENCIAS ECONÓMICAS Y EMPRESARIALES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;203504;CÁDIZ;SD;FISIOTERAPIA ;FACULTAD DE ENFERMERÍA Y FISIOTERAPIA;11,350;8,365;6,240 -OPR AN;5,000;5,000
2016 ;204016;CÁDIZ;SYJ;GESTIÓN Y ADMINISTRACIÓN PÚBLICA ;FACULTAD DE CIENCIAS SOCIALES Y DE LA COMUNICACIÓN (JEREZ);5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;237505;CÁDIZ;AYH;HISTORIA ;FACULTAD DE FILOSOFÍA Y LETRAS;5,002;6,520;5,820 -OPR AN;5,083;7,080
2016 ;238509;CÁDIZ;AYH;HUMANIDADES ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;221702;CÁDIZ;IYA;INGENIERÍA AEROESPACIAL ;ESCUELA SUPERIOR DE INGENIERÍA;11,065;5,000;5,000 -ONP NA;5,000;5,000
2016 ;222501;CÁDIZ;IYA;INGENIERÍA CIVIL CONSTRUCCIONES CIVILESHIDROLOGÍATRANSPORTES Y SERVICIOS URBANOS;ESCUELA POLITÉCNICA SUPERIOR (ALGECIRAS);5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;212506;CÁDIZ;IYA;INGENIERÍA ELÉCTRICA ;ESCUELA SUPERIOR DE INGENIERÍA;5,000;5,000;7,425 -OPR AN;5,000;5,000
2016 ;212721;CÁDIZ;IYA;INGENIERÍA ELÉCTRICA + INGENIERÍA ELECTRÓNICA INDUSTRIAL ;ESCUELA SUPERIOR DE INGENIERÍA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;213003;CÁDIZ;IYA;INGENIERÍA ELECTRÓNICA INDUSTRIAL ;ESCUELA SUPERIOR DE INGENIERÍA;5,578;5,000;5,000 -ONP NA;5,000;5,000
2016 ;211200;CÁDIZ;IYA;INGENIERÍA EN DIS. INDUS. Y DESARROLLO DEL PRODUCTO ;ESCUELA SUPERIOR DE INGENIERÍA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;223013;CÁDIZ;IYA;INGENIERÍA EN TECNOLOGÍAS INDUSTRIALES ;ESCUELA POLITÉCNICA SUPERIOR (ALGECIRAS);5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;223009;CÁDIZ;IYA;INGENIERÍA EN TECNOLOGÍAS INDUSTRIALES ;ESCUELA SUPERIOR DE INGENIERÍA;5,000;5,000;5,865 -OPR NA;5,000;5,000
2016 ;223505;CÁDIZ;IYA;INGENIERÍA INFORMÁTICA COMPUTACIÓNINGENIERÍA DE COMPUTADORESINGENIERÍA DEL SOFTWARESISTEMAS DE INFORMACIÓNTECNOLOGÍAS DE LA INFORMACIÓN;ESCUELA SUPERIOR DE INGENIERÍA;7,187;5,000;5,000 -ONP NA;5,000;5,000
2016 ;213501;CÁDIZ;IYA;INGENIERÍA MECÁNICA ;ESCUELA SUPERIOR DE INGENIERÍA;5,267;5,000;5,130 -OPR AN;5,000;5,000
2016 ;211308;CÁDIZ;IYA;INGENIERÍA MECÁNICA + ING. EN DIS. INDUS. Y DESAR. DEL PROD. ;ESCUELA SUPERIOR DE INGENIERÍA;6,541;5,000;5,000 -ONP NA;5,000;5,000
2016 ;212808;CÁDIZ;IYA;INGENIERÍA MECÁNICA + INGENIERÍA ELÉCTRICA ;ESCUELA SUPERIOR DE INGENIERÍA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;224509;CÁDIZ;IYA;INGENIERÍA QUÍMICA QUIMICA INDUSTRIAL;FACULTAD DE CIENCIAS;5,000;5,000;5,000 -ONP AN;5,000;5,000
2016 ;294507;CÁDIZ;IYA;INGENIERÍA RADIOELECTRÓNICA ;ESCUELA DE INGENIERÍAS MARINA, NAÚTICA Y RADIOELÉCTRICA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;295104;CÁDIZ;AYH;LINGÜÍS. Y LENGUAS APLIC.+ESTUDIOS INGLESES ;FACULTAD DE FILOSOFÍA Y LETRAS;5,870;5,000;5,000 -ONP NA;5,000;5,000
2016 ;295004;CÁDIZ;AYH;LINGÜÍSTICA Y LENGUAS APLICADAS ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;293007;CÁDIZ;IYA;MARINA ;ESCUELA DE INGENIERÍAS MARINA, NAÚTICA Y RADIOELÉCTRICA;5,000;5,000;6,630 -ONP AN;5,000;5,000
2016 ;249109;CÁDIZ;SYJ;MARKETING E INVESTIG. DE MERCADOS+TURISMO ;FACULTAD DE CIENCIAS SOCIALES Y DE LA COMUNICACIÓN (JEREZ);7,794;5,000;5,000 -ONP NA;5,000;5,000
2016 ;249001;CÁDIZ;SYJ;MARKETING E INVESTIGACIÓN DE MERCADOS ;FACULTAD DE CIENCIAS SOCIALES Y DE LA COMUNICACIÓN (JEREZ);5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;239006;CÁDIZ;C;MATEMÁTICAS ;FACULTAD DE CIENCIAS;7,440;5,000;5,000 -ONP NA;5,000;5,000
2016 ;239502;CÁDIZ;SD;MEDICINA ;FACULTAD DE MEDICINA;12,550;9,190;6,892 -OPR AN;5,000;5,000
2016 ;293503;CÁDIZ;IYA;NÁUTICA Y TRANSPORTE MARÍTIMO ;ESCUELA DE INGENIERÍAS MARINA, NAÚTICA Y RADIOELÉCTRICA;5,000;7,050;5,000 -ONP NA;5,000;5,000
2016 ;241509;CÁDIZ;SD;PSICOLOGÍA ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;8,140;7,590;6,170 -OPR AN;5,000;5,000
2016 ;242200;CÁDIZ;SYJ;PUBL. Y REL. PÚBLICAS+MARKETING E INV. MER ;FACULTAD DE CIENCIAS SOCIALES Y DE LA COMUNICACIÓN (JEREZ);9,477;5,000;5,000 -ONP NA;5,000;5,000
2016 ;242006;CÁDIZ;SYJ;PUBLICIDAD Y RELACIONES PÚBLICAS ;FACULTAD DE CIENCIAS SOCIALES Y DE LA COMUNICACIÓN (JEREZ);7,459;5,000;5,000 -ONP NA;5,000;5,000
2016 ;242103;CÁDIZ;SYJ;PUBLICIDAD Y RELACIONES PÚBLICAS+TURISMO ;FACULTAD DE CIENCIAS SOCIALES Y DE LA COMUNICACIÓN (JEREZ);7,220;5,000;5,000 -ONP NA;5,000;5,000
2016 ;242502;CÁDIZ;C;QUÍMICA ;FACULTAD DE CIENCIAS;8,391;5,000;5,000 -ONP NA;5,000;5,000
2016 ;242601;CÁDIZ;C;QUÍMICA + CC AMBIENTALES ;FACULTAD DE CIENCIAS;7,752;5,000;5,000 -ONP NA;5,000;5,000
2016 ;242804;CÁDIZ;C;QUÍMICA + ENOLOGÍA ;FACULTAD DE CIENCIAS;7,378;5,000;5,000 -ONP NA;5,000;5,000
2016 ;208006;CÁDIZ;SYJ;RELACIONES LABORALES Y RECURSOS HUMANOS ;FACULTAD DE CIENCIAS DEL TRABAJO;5,000;5,000;5,000 -ONP NA;12,271;7,100
2016 ;208010;CÁDIZ;SYJ;RELACIONES LABORALES Y RECURSOS HUMANOS ;FACULTAD DE CIENCIAS DEL TRABAJO (ALG);5,000;5,000;6,200 -OPR NA;5,000;5,000
2016 ;208502;CÁDIZ;SYJ;TRABAJO SOCIAL ;FACULTAD DE CIENCIAS DEL TRABAJO (SEDE  JEREZ);6,710;8,340;5,000 -ONP NA;5,000;5,000
2016 ;208730;CÁDIZ;SYJ;TURISMO ;FACULTAD DE CIENCIAS SOCIALES Y DE LA COMUNICACIÓN (JEREZ);5,000;5,000;5,575 -ONP AN;5,000;5,000
2016 ;325515;CÓRDOBA;SYJ;ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS ;FACULTAD DE DERECHO Y CC. ECON. Y EMPRES.;7,772;5,000;5,000 -ONP NA;5,000;5,000
2016 ;325608;CÓRDOBA;SYJ;ADMON. Y DIREC. DE EMPRESA + DERECHO ;FACULTAD DE DERECHO Y CC. ECON. Y EMPRES.;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;326504;CÓRDOBA;C;BIOLOGÍA ;FACULTAD DE CIENCIAS;7,061;5,000;5,000 -ONP NA;5,000;5,000
2016 ;392001;CÓRDOBA;C;BIOQUÍMICA ;FACULTAD DE CIENCIAS;11,684;5,870;5,000 -ONP NA;5,000;5,000
2016 ;392508;CÓRDOBA;C;CIENCIA Y TECNOLOGÍA DE LOS ALIMENTOS ;FACULTAD DE VETERINARIA;6,110;5,000;6,780 -ONP AN;5,000;5,000
2016 ;327001;CÓRDOBA;C;CIENCIAS AMBIENTALES ;FACULTAD DE CIENCIAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;329505;CÓRDOBA;SYJ;DERECHO ;FACULTAD DE DERECHO Y CC. ECON. Y EMPRES.;5,290;5,000;6,510 -OPR NA;5,000;5,000
2016 ;345516;CÓRDOBA;SYJ;EDUCACIÓN INFANTIL ;CENTRO MAGISTERIO SAGRADO CORAZÓN (ADS);5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;345501;CÓRDOBA;SYJ;EDUCACIÓN INFANTIL ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;6,960;5,000;5,000 -ONP NA;5,000;5,000
2016 ;345520;CÓRDOBA;SYJ;EDUCACIÓN INFANTIL (ITINERARIO BILINGÜE) ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;5,270;5,000;5,000 -ONP NA;5,000;5,000
2016 ;346511;CÓRDOBA;SYJ;EDUCACIÓN PRIMARIA ;CENTRO MAGISTERIO SAGRADO CORAZÓN (ADS);5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;346505;CÓRDOBA;SYJ;EDUCACIÓN PRIMARIA EDUCACIÓN FÍSICAEDUCACIÓN MUSICALLENGUA EXTRANJERANECESIDADES EDUCATIVAS ESPECÍFICAS;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;6,720;6,680;5,458 -OPR NA;5,000;5,000
2016 ;346524;CÓRDOBA;SYJ;EDUCACIÓN PRIMARIA (ITINERARIO BILINGÜE) ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;6,914;7,110;5,000 -ONP NA;5,000;5,000
2016 ;302207;CÓRDOBA;SYJ;EDUCACIÓN SOCIAL ;FACULTAD DE CIENCIAS DE LA EDUCACIÓN;6,942;5,000;5,000 -ONP NA;5,000;5,000
2016 ;302509;CÓRDOBA;SD;ENFERMERÍA ;FACULTAD DE MEDICINA Y ENFERMERÍA;10,973;7,970;6,758 -OPR AN;18,331;5,000
2016 ;334502;CÓRDOBA;AYH;ESTUDIOS INGLESES ;FACULTAD DE FILOSOFÍA Y LETRAS;6,570;7,230;5,000 -ONP NA;5,000;5,000
2016 ;347100;CÓRDOBA;SYJ;ESTUDIOS INGLESES + EDUCACIÓN PRIMARIA (ITINERARIO BILINGÜE) ;FACULTAD DE FILOSOFÍA Y LETRAS;5,617;5,000;8,310 -ONP AN;5,000;5,000
2016 ;334006;CÓRDOBA;AYH;FILOLOGÍA HISPÁNICA ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;6,160 -OPR AN;5,000;5,000
2016 ;336003;CÓRDOBA;C;FÍSICA ;FACULTAD DE CIENCIAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;303502;CÓRDOBA;SD;FISIOTERAPIA ;FACULTAD DE MEDICINA Y ENFERMERÍA;11,374;8,610;8,550 -OPR AN;13,976;5,000
2016 ;349506;CÓRDOBA;AYH;GESTIÓN CULTURAL ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;337503;CÓRDOBA;AYH;HISTORIA ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;337600;CÓRDOBA;AYH;HISTORIA + HISTORIA DEL ARTE ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;6,325 -OPR AN;5,000;5,000
2016 ;338000;CÓRDOBA;AYH;HISTORIA DEL ARTE ;FACULTAD DE FILOSOFÍA Y LETRAS;5,000;5,000;6,330 -OPR NA;5,000;5,000
2016 ;397107;CÓRDOBA;C;ING. AGROALIMENTARIA Y DEL MEDIO RURAL + ENOLOGÍA ;E.T.S. INGENIERÍA AGRONÓMICA Y DE MONTES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;322704;CÓRDOBA;IYA;ING. CIVIL + RECURSOS ENERGÉTICOS Y MINEROS ;ESCUELA POLITÉCNICA SUPERIOR DE BELMEZ;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;322003;CÓRDOBA;IYA;INGENIERÍA AGROALIMENTARIA Y DEL MEDIO RURAL HORTOFRUTICULTURA, JARDINERÍA Y PAISAJISMOINGENIERÍA ALIMENTARIAINGENIERÍA RURALSISTEMAS AGRO-GANADEROS;E.T.S. INGENIERÍA AGRONÓMICA Y DE MONTES;5,000;6,510;5,000 -ONP NA;5,000;5,000
2016 ;322500;CÓRDOBA;IYA;INGENIERÍA CIVIL CONSTRUCCIONES CIVILESHIDROLOGÍA;ESCUELA POLITÉCNICA SUPERIOR DE BELMEZ;5,000;7,530;5,000 -ONP NA;5,000;5,000
2016 ;323708;CÓRDOBA;IYA;INGENIERÍA DE RECURSOS ENERGETICOS Y MINEROS EXPLOTACIÓN DE MINASRECURSOS ENERGÉTICOS, COMBUSTIBLES Y EXPLOSIVOS;ESCUELA POLITÉCNICA SUPERIOR DE BELMEZ;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;312504;CÓRDOBA;IYA;INGENIERÍA ELÉCTRICA ;ESCUELA POLITÉCNICA SUPERIOR DE CÓRDOBA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;313001;CÓRDOBA;IYA;INGENIERÍA ELECTRÓNICA INDUSTRIAL ;ESCUELA POLITÉCNICA SUPERIOR DE CÓRDOBA;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;324000;CÓRDOBA;IYA;INGENIERÍA FORESTAL EXPLOTACIONES FORESTALES;E.T.S. INGENIERÍA AGRONÓMICA Y DE MONTES;5,000;5,000;5,000 -ONP NA;5,000;5,000
2016 ;323503;CÓRDOBA;IYA;INGENIERÍA INFORMÁTICA COMPUTACIÓNINGENIERÍA DE COMPUTADORESINGENIERÍA DEL SOFTWARE;ESCUELA POLITÉCNICA SUPERIOR DE CÓRDOBA;5,482;5,000;5,000 -ONP NA;5,000;5,000
